,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,log10_bf
GALNT5,0.9470000000000001,0.052999999999999936,2.8830070015143923,1.8354332e-05,5.3194744e-05,1e-07,0.25,-1.9066089,-1.9074655,2.6458223,-10.411699,7.925597,0.04147233,0.07674324,0.10278250993753556,0.12836438923395382,0.33271515,0.76324695,True,0.45984569710856943
RNF31,0.9443999999999999,0.055600000000000094,2.832366434687454,3.0495794e-06,1.0886115e-05,1e-07,0.25,-1.9037797,-1.9176397,2.790619,-10.463081,6.8217316,0.007915185,0.013272382,0.02044293015332199,0.015527950310558994,0.06863081,0.13817856,True,0.45214943909943706
PTPN4,0.9408000000000001,0.05919999999999992,2.7658088769647513,9.434536e-06,4.0407504e-05,1e-07,0.25,-1.9016359,-1.9141688,1.7101724,-7.296748,4.367977,0.019789223,0.06070316,0.059057353776263526,0.0800552104899928,0.17083356,0.62241054,True,0.4418221661912468
TMEM229B,0.942,0.05800000000000005,2.7875621022318757,2.1514086e-06,6.921748e-06,1e-07,0.25,-1.9002692,-1.9300632,2.3004863,-9.797642,7.0758,0.0028078267,0.009802015,0.007950028392958549,0.018288474810213937,0.023604572,0.09920839,True,0.4452245515358989
ZNF26,0.9421999999999999,0.057800000000000074,2.7912286281907,6.0998436e-06,2.3678867e-05,1e-07,0.25,-1.899002,-1.9142671,1.6403645,-8.090039,4.735483,0.011953515,0.029937582,0.04088586030664398,0.0538302277432711,0.10533524,0.29847944,True,0.4457954108126959
PER2,0.9418,0.05820000000000003,2.7839074218687356,1.6887177e-05,5.7723344e-05,1e-07,0.25,-1.8987563,-1.9170051,1.8171698,-7.7515535,5.5141926,0.030650139,0.07173034,0.08574673480976723,0.12180814354727339,0.25709733,0.734496,True,0.444654788842031
HOXB6,0.9418,0.05820000000000003,2.7839074218687356,1.6213826e-05,7.13386e-05,1e-07,0.25,-1.898614,-1.9227962,2.2104523,-11.292129,5.119835,0.029733993,0.100631475,0.07041453719477574,0.12594893029675577,0.2662963,0.9891508,True,0.444654788842031
PPP2R5B,0.9398,0.06020000000000003,2.747994578881558,5.917118e-06,2.5470352e-05,1e-07,0.25,-1.8969432,-1.8981619,2.2548318,-8.903094,6.1756086,0.011654702,0.038670298,0.04486087450312325,0.06176673567977898,0.09305168,0.39692783,True,0.43901587164780476
NUFIP2,0.9430000000000001,0.05699999999999994,2.8060148499647815,3.8809467e-05,0.00013974971,1e-07,0.25,-1.8964119,-1.9478283,1.5694765,-6.757513,3.7255163,0.071361825,0.20951569,0.16411130039750152,0.2632850241545889,0.60675436,2.1528232,True,0.44808996508297716
TBC1D16,0.9404,0.059599999999999986,2.7586495854431625,1.3341284e-05,4.9725753e-05,1e-07,0.25,-1.8951484,-1.8365006,2.3075867,-9.940284,6.7006397,0.026583647,0.05497138,0.07211811470755257,0.07315389924085551,0.23452258,0.5583911,True,0.44069653819936727
RHBDD3,0.9472,0.05279999999999996,2.886998894581037,8.116538e-06,3.012344e-05,1e-07,0.25,-1.8926044,-1.9076762,1.503242,-7.081768,3.3532505,0.01171433,0.040570475,0.038614423622941534,0.06176673567977898,0.10253033,0.41475457,True,0.46044661760638095
RNF39,0.9408000000000001,0.05919999999999992,2.7658088769647513,6.0903126e-06,2.5669324e-05,1e-07,0.25,-1.8919326,-1.9499736,2.8857775,-11.157636,8.2944765,0.012129837,0.03292635,0.029528676888131763,0.0645272601794339,0.12272687,0.3246631,True,0.4418221661912468
ARHGEF1,0.9396,0.06040000000000001,2.744464992923915,2.9837895e-05,0.00012481281,1e-07,0.25,-1.8914798,-1.9217396,1.3224757,-5.753598,3.655075,0.051944926,0.17357452,0.1323111868256673,0.21946169772256602,0.47281706,1.8157113,True,0.4384576955171585
DIP2B,0.9408,0.05920000000000003,2.7658088769647486,1.7348359e-05,6.3742766e-05,1e-07,0.25,-1.8883629,-1.8811221,1.7213386,-7.0398474,4.539159,0.030073011,0.07813774,0.08745031232254406,0.11214630779848118,0.26066414,0.809474,True,0.44182216619124637
GARNL3,0.9438,0.05620000000000003,2.820997355052179,2.1684702e-06,9.737237e-06,1e-07,0.25,-1.8853928,-1.9882498,2.1589394,-8.165405,5.088022,0.0046356744,0.015797414,0.013060760931289047,0.018978605935127672,0.042087458,0.15235245,True,0.4504026789794171
MTG1,0.9486,0.0514,2.9153488569717028,1.9225825e-05,8.135334e-05,1e-07,0.25,-1.8813463,-2.0424929,2.2421072,-7.7176113,5.3211613,0.029943896,0.12896736,0.08745031232254406,0.14423740510696959,0.24411182,1.3254343,True,0.4646905308398147
CXXC1,0.9394,0.06059999999999999,2.740946326146231,1.2748398e-05,5.673418e-05,1e-07,0.25,-1.8800862,-1.885611,1.5262284,-7.1340284,2.8981915,0.022287909,0.07414433,0.059625212947189137,0.09696342305037915,0.20360342,0.7701001,True,0.43790053118221417
YOD1,0.9414,0.058599999999999985,2.776633272358103,7.251356e-06,2.3764136e-05,1e-07,0.25,-1.8787181,-1.8391242,2.5658891,-10.820454,6.966711,0.010506635,0.034081068,0.040318001135718366,0.07936507936507907,0.08670825,0.30919385,True,0.4435185235150776
TRAF3IP2-AS1,0.9394,0.06059999999999999,2.740946326146231,3.1258658e-06,1.37890365e-05,1e-07,0.25,-1.8786175,-2.0467453,1.9148432,-8.684664,6.249338,0.0030365854,0.023414081,0.014196479273140269,0.027950310559006236,0.02601003,0.25664675,True,0.43790053118221417
DLG5,0.9392,0.060799999999999965,2.7374385062754003,8.801623e-06,3.3243112e-05,1e-07,0.25,-1.8771918,-1.9235592,1.766129,-7.022582,5.139204,0.019066917,0.04215564,0.052243043725156195,0.060731538992408386,0.18788338,0.44164288,True,0.43734437199728954
STK36,0.9408,0.05920000000000003,2.7658088769647486,2.9004832e-06,1.272231e-05,1e-07,0.25,-1.874301,-1.9105325,2.1290367,-8.478887,5.1843014,0.0045512803,0.02487079,0.024985803520726876,0.02760524499654937,0.033694573,0.2606033,True,0.44182216619124637
COL17A1,0.9481999999999999,0.05180000000000007,2.9071751186987034,3.2269505e-05,7.351362e-05,1e-07,0.25,-1.8722713,-2.0421805,2.6542826,-9.3942,8.349259,0.057776697,0.11388665,0.115275411697899,0.15976535541752848,0.51162654,1.142442,True,0.4634711930491727
MBD5,0.9428,0.05720000000000003,2.8023001084577674,5.6802405e-06,2.437813e-05,1e-07,0.25,-1.8697535,-1.9217172,1.4779484,-7.0551786,3.0054846,0.01044202,0.039568227,0.03520726859738787,0.053485162180814234,0.0975756,0.40022138,True,0.4475146436233137
MXRA5,0.9408,0.05920000000000003,2.7658088769647486,3.369363e-06,6.2146364e-06,1e-07,0.25,-1.8657407,-1.9854393,3.7353952,-13.420999,14.831095,0.0054550553,0.0044966987,0.012492901760363436,0.011732229123533467,0.04774189,0.042724527,True,0.44182216619124637
ZNF493,0.9396,0.06040000000000001,2.744464992923915,5.7996526e-06,2.2153634e-05,1e-07,0.25,-1.8597174,-1.9436188,1.6937096,-7.20658,4.6127377,0.008535953,0.038248286,0.0369108461101647,0.05935127674258093,0.06771305,0.37852076,True,0.4384576955171585
ZNF564,0.9426,0.05740000000000001,2.798597547557051,2.493441e-06,1.00479465e-05,1e-07,0.25,-1.8590884,-2.0167027,2.3122756,-8.90315,7.35787,0.005379799,0.011381721,0.017603634298693934,0.01587301587301586,0.048351344,0.11510511,True,0.44694044923483234
MUC12,0.9461999999999999,0.05380000000000007,2.867180320724309,0.00012370177,0.0003924552,1e-07,0.25,-1.8583568,-1.8290615,2.8218129,-12.015713,9.586297,0.16512746,0.3216835,0.23225440090857483,0.29089026915114025,1.5340639,3.254476,True,0.45745500716913323
SEMA3F,0.94,0.06000000000000005,2.751535157013593,3.2881178e-06,1.0787417e-05,1e-07,0.25,-1.8540652,-1.8609114,2.370454,-9.574508,6.6840296,0.007078975,0.01293902,0.017603634298693934,0.02104899930986888,0.06291634,0.12933584,True,0.43957506628142484
ZNF439,0.9444,0.05559999999999998,2.8323664346874557,2.1021972e-06,1.07494e-05,1e-07,0.25,-1.8526828,-1.9256363,2.5150902,-10.658937,6.146743,0.0029535717,0.016951907,0.01533219761499149,0.020358868184955144,0.022529382,0.17617612,True,0.4521494390994373
ADAMTS9,0.9411999999999999,0.058800000000000074,2.7730136425053464,3.4110863e-06,8.827572e-06,1e-07,0.25,-1.8492187,-1.8234043,3.3637598,-12.302198,9.1614065,0.0066107926,0.0072787222,0.017603634298693934,0.00793650793650794,0.058872104,0.078579,True,0.4429520062145894
STRIP2,0.9412,0.05879999999999996,2.7730136425053487,2.443726e-06,7.660506e-06,1e-07,0.25,-1.8466482,-1.9056292,2.8314128,-10.543134,8.083752,0.0070175175,0.016070427,0.0159000567859171,0.03554175293305729,0.06870448,0.15732032,True,0.44295200621458974
PTGS2,0.9472,0.05279999999999996,2.886998894581037,4.044992e-06,1.0184673e-05,1e-07,0.25,-1.8447926,-1.9583726,3.6872537,-12.384801,11.779756,0.0064275684,0.014832967,0.011925042589437825,0.04106280193236712,0.069800474,0.12704617,True,0.46044661760638095
SLC6A20,0.9478,0.052200000000000024,2.8990608336247803,5.2480473e-06,2.2572565e-05,1e-07,0.25,-1.8445601,-1.8871956,2.6533308,-12.477421,7.0420895,0.0114569105,0.03447834,0.03634298693923909,0.05244996549344364,0.09726315,0.33106095,True,0.4622573286608921
PHYKPL,0.9422,0.05779999999999996,2.791228628190702,2.5617523e-05,0.00011882263,1e-07,0.25,-1.8420293,-1.9115772,1.5870247,-7.686075,3.3595943,0.048474327,0.18249086,0.12492901760363438,0.21048999309868754,0.44907102,1.8571095,True,0.44579541081269625
AGAP4,0.942,0.05800000000000005,2.7875621022318757,3.486912e-06,1.2675393e-05,1e-07,0.25,-1.841614,-1.8905468,2.0632055,-9.852772,5.417654,0.0039123045,0.018020375,0.01533219761499149,0.026570048309178765,0.034498077,0.1870394,True,0.4452245515358989
FLNA,0.9461999999999999,0.05380000000000007,2.867180320724309,3.414541e-05,0.00011104362,1e-07,0.25,-1.8399451,-1.8627791,2.3921728,-9.587949,6.9873466,0.06978729,0.12064761,0.1266325951164112,0.143202208419599,0.6132978,1.2701398,True,0.45745500716913323
FZD4,0.9414,0.058599999999999985,2.776633272358103,2.1482197e-06,8.399304e-06,1e-07,0.25,-1.8368287,-1.8964415,2.890641,-11.549142,9.410202,0.002566886,0.008903721,0.007382169222032938,0.013802622498274663,0.02482602,0.0897208,True,0.4435185235150776
ZSCAN31,0.9456,0.054400000000000004,2.8554553195417203,4.48019e-06,2.3035942e-05,1e-07,0.25,-1.8365316,-1.9934468,2.1870723,-8.293951,6.2256565,0.0056772535,0.03843992,0.019875070982396378,0.04658385093167695,0.04779781,0.3859712,True,0.45567536898866867
EPS8L1,0.941,0.05900000000000005,2.7694055368151407,3.2297572e-05,9.391735e-05,1e-07,0.25,-1.8355064,-1.879437,2.0819721,-9.958414,7.5243177,0.05547062,0.1383903,0.11811470755252705,0.17529330572808738,0.5083034,1.3576108,True,0.442386556160385
EVA1C,0.9446,0.055400000000000005,2.8361817937898715,6.3605407e-06,2.9768791e-05,1e-07,0.25,-1.8348294,-1.9271317,1.8783233,-7.815464,5.289501,0.010914653,0.041575383,0.03463940942646226,0.0703933747412006,0.102592066,0.43391097,True,0.45273406485828604
FAM174B,0.9392,0.060799999999999965,2.7374385062754003,4.654203e-06,1.5010637e-05,1e-07,0.25,-1.8334197,-1.8607817,2.3331616,-10.388578,6.094095,0.009041797,0.022562554,0.030096536059057374,0.053485162180814234,0.074396305,0.20887172,True,0.43734437199728954
ARAP3,0.9408,0.05920000000000003,2.7658088769647486,3.5908688e-06,1.5910924e-05,1e-07,0.25,-1.8314484,-1.8283834,2.5049322,-10.670156,5.7401295,0.004640525,0.020432407,0.017035775127768323,0.02277432712215322,0.03969667,0.21105833,True,0.44182216619124637
TACSTD2,0.9532,0.04679999999999995,3.0139413391167738,5.708168e-05,0.0001528682,1e-07,0.25,-1.8299472,-1.9286904,3.5205023,-12.704465,12.048794,0.0946098,0.20925559,0.1470755252697332,0.21911663216010915,0.834755,1.9825244,True,0.4791347953235434
GTPBP2,0.9394,0.06059999999999999,2.740946326146231,7.089427e-06,1.8744882e-05,1e-07,0.25,-1.8297863,-1.872653,2.4361413,-10.382192,6.0215063,0.014303454,0.033885527,0.040318001135718366,0.055210489993098556,0.1241589,0.33260268,True,0.43790053118221417
NR5A2,0.9472,0.05279999999999996,2.886998894581037,4.9023374e-06,2.1868786e-05,1e-07,0.25,-1.8274611,-1.9296503,2.688215,-14.162531,6.7487707,0.007474045,0.033359062,0.018739352640545156,0.04382332643202203,0.06395182,0.324681,True,0.46044661760638095
AMER1,0.9418,0.05820000000000003,2.7839074218687356,1.93156e-06,9.016894e-06,1e-07,0.25,-1.8274528,-1.7872286,2.7667978,-10.836083,7.6888895,0.0042638467,0.007927349,0.013628620102214658,0.008626639061421672,0.038722027,0.081253335,True,0.444654788842031
HIST1H1B,0.9508000000000001,0.04919999999999991,2.9614099192532253,1.6171276e-05,6.7518595e-05,1e-07,0.25,-1.8228809,-1.8796663,3.3205793,-13.408111,9.743848,0.042089805,0.073591374,0.05337876206700742,0.06763285024154568,0.43915442,0.7856248,True,0.4714985267379561
NAV2,0.942,0.05800000000000005,2.7875621022318757,7.3356823e-06,2.6468155e-05,1e-07,0.25,-1.821514,-1.8435178,1.8850502,-8.916865,4.623624,0.015073486,0.037297998,0.040318001135718366,0.055900621118012285,0.13865222,0.37194994,True,0.4452245515358989
NOS2,0.9476,0.0524,2.8950257006709337,5.6690646e-06,3.61708e-05,1e-07,0.25,-1.8168539,-1.8951893,3.0754132,-12.249918,9.052763,0.011786573,0.036926907,0.024417944349801265,0.04140786749482398,0.10747882,0.37047297,True,0.46165242355687564
P3H2,0.946,0.05400000000000005,2.8632583478732596,5.148184e-06,1.7510089e-05,1e-07,0.25,-1.8139648,-1.8652039,3.406595,-12.581399,11.333167,0.008362731,0.023360195,0.025553662691652487,0.06280193236714958,0.06570906,0.2202199,True,0.456860535600103
ZNF519,0.9412,0.05879999999999996,2.7730136425053487,1.953518e-06,8.587712e-06,1e-07,0.25,-1.810598,-1.9304066,2.5211012,-10.681944,6.884447,0.0018145321,0.012269628,0.010789324247586603,0.015527950310558994,0.013404841,0.114477225,True,0.44295200621458974
NR2F1,0.9444,0.05559999999999998,2.8323664346874557,3.6317192e-06,7.318321e-06,1e-07,0.25,-1.8105361,-1.9373398,2.7035275,-10.438041,8.377366,0.007268545,0.009847427,0.02157864849517321,0.01932367149758454,0.060719453,0.10127985,True,0.4521494390994373
PLXDC2,0.9418,0.05820000000000003,2.7839074218687356,3.5880298e-06,1.43110665e-05,1e-07,0.25,-1.8100873,-1.827074,2.7170413,-10.899442,7.5203114,0.0049079675,0.019541796,0.011925042589437825,0.039337474120082795,0.04907081,0.18806028,True,0.444654788842031
CHD9,0.941,0.05900000000000005,2.7694055368151407,3.2733606e-05,0.00012837723,1e-07,0.25,-1.806007,-1.7857771,1.3647649,-6.504236,3.1063423,0.059316788,0.18957028,0.14366837024417953,0.23947550034506415,0.5480174,1.943478,True,0.442386556160385
NR2C1,0.9411999999999999,0.058800000000000074,2.7730136425053464,1.1462868e-05,3.8902675e-05,1e-07,0.25,-1.8058143,-1.7778091,1.4490497,-6.817746,3.325447,0.02171691,0.07132749,0.06132879045996597,0.12008281573498907,0.1959519,0.6863341,True,0.4429520062145894
DIO3,0.9420000000000001,0.05799999999999994,2.787562102231878,4.964448e-06,1.870054e-05,1e-07,0.25,-1.8044893,-1.8577375,2.8012948,-12.446813,6.9717674,0.010964173,0.030437132,0.030664395229982985,0.036231884057971016,0.09217347,0.3170131,True,0.44522455153589924
PPP4R1,0.9390000000000001,0.06099999999999994,2.733941461750167,1.20566265e-05,4.4693737e-05,1e-07,0.25,-1.8016697,-1.8118887,1.5770755,-7.2186947,4.3850956,0.021659117,0.06052692,0.06076093128904036,0.10110420979986152,0.19927298,0.6005774,True,0.4367892113775156
SPNS2,0.9418,0.05820000000000003,2.7839074218687356,8.639912e-06,2.3316981e-05,1e-07,0.25,-1.8005797,-1.884697,2.1517794,-9.922046,7.6880484,0.019049704,0.037979953,0.04372515616127203,0.07315389924085551,0.17135826,0.3802536,True,0.444654788842031
SYNGAP1,0.9392,0.060799999999999965,2.7374385062754003,4.078342e-06,1.6643387e-05,1e-07,0.25,-1.7992547,-1.8376184,1.7505295,-7.9323635,5.3956156,0.00850233,0.027508512,0.026121521862578097,0.03588681849551415,0.0801363,0.28146487,True,0.43734437199728954
VWA2,0.9398,0.06020000000000003,2.747994578881558,3.416171e-06,1.3206348e-05,1e-07,0.25,-1.7970014,-1.8357744,2.4685805,-10.40478,6.2825994,0.0053001223,0.021198599,0.019875070982396378,0.03036576949620431,0.044363536,0.20666213,True,0.43901587164780476
DUSP1,0.9464,0.05359999999999998,2.871116068586631,0.00019066258,0.00053465675,1e-07,0.25,-1.7963766,-1.8861995,2.2258193,-8.9970455,6.0546656,0.31975308,0.5725112,0.3367404883588872,0.4627329192546725,2.7913148,5.858259,True,0.458050749783586
REXO1,0.9426,0.05740000000000001,2.798597547557051,8.748854e-06,2.89132e-05,1e-07,0.25,-1.7962399,-1.8364,1.4265378,-6.858506,3.2984972,0.012924095,0.04469825,0.04315729699034642,0.08419599723947517,0.11541644,0.4472217,True,0.44694044923483234
GGT1,0.9468000000000001,0.053199999999999914,2.8790293038842174,1.2489043e-05,3.2163116e-05,1e-07,0.25,-1.7947123,-1.8819318,2.73939,-10.271994,7.678483,0.020362183,0.04052919,0.039182282793867144,0.05969634230503779,0.20979476,0.41130692,True,0.45924608533444705
CBR3,0.9414,0.058599999999999985,2.776633272358103,1.4480926e-05,6.885307e-05,1e-07,0.25,-1.7938824,-1.8311758,2.6113286,-11.239894,8.099084,0.035041057,0.094287634,0.07041453719477574,0.11007591442374,0.34855518,0.98140126,True,0.4435185235150776
TRMT44,0.939,0.061000000000000054,2.7339414617501654,4.0976843e-06,1.6118545e-05,1e-07,0.25,-1.7932291,-1.8961325,1.7428476,-7.41261,4.3023567,0.008524654,0.020636808,0.019307211811470767,0.031400966183574915,0.090793684,0.20028363,True,0.4367892113775153
AC017002.1,0.9418,0.05820000000000003,2.7839074218687356,1.2956217e-06,4.3622526e-06,1e-07,0.25,-1.787634,-1.7276945,3.3237078,-12.196763,10.289156,0.0026673349,0.006502522,0.00908574673480977,0.0075914423740510726,0.01983219,0.06769091,True,0.444654788842031
GPR155,0.9392,0.060799999999999965,2.7374385062754003,1.8466601e-06,6.5590993e-06,1e-07,0.25,-1.7850381,-1.8217316,2.9115958,-10.42123,9.085888,0.0060024583,0.0110318735,0.019875070982396378,0.012077294685990333,0.05634957,0.11516971,True,0.43734437199728954
PRLR,0.9441999999999999,0.05580000000000007,2.8285639701044425,8.735715e-06,2.9832816e-05,1e-07,0.25,-1.7848687,-1.8116941,2.2060058,-8.659422,7.163637,0.017484916,0.032338254,0.05621805792163547,0.047273982056590676,0.1479004,0.31392998,True,0.45156600509963407
IGKV3-20,0.9444,0.05559999999999998,2.8323664346874557,5.1699835e-06,1.3946521e-05,1e-07,0.25,-1.7763335,-1.878644,3.4092202,-13.043539,12.136304,0.012985183,0.019420842,0.01476433844406588,0.01794340924775707,0.16799662,0.20901734,True,0.4521494390994373
HIVEP1,0.939,0.061000000000000054,2.7339414617501654,1.0696771e-05,3.4596877e-05,1e-07,0.25,-1.7731061,-1.7472038,1.9965491,-8.598377,5.7635994,0.015760679,0.04279327,0.05053946621237936,0.07315389924085551,0.1473173,0.43744752,True,0.4367892113775153
ATAT1,0.9478,0.052200000000000024,2.8990608336247803,8.0030795e-06,3.093701e-05,1e-07,0.25,-1.7704551,-1.8937774,1.5820361,-6.9825325,4.4153843,0.012883334,0.052023426,0.051675184554230584,0.07349896480331237,0.10818482,0.5343769,True,0.4622573286608921
ZNF844,0.9436,0.056400000000000006,2.817233022322269,3.2882244e-06,1.3420748e-05,1e-07,0.25,-1.7655373,-1.72892,2.9735992,-12.507682,8.900684,0.0074185543,0.020205043,0.029528676888131763,0.034506556245686694,0.058726113,0.20182876,True,0.44982277036764484
LAMC2,0.942,0.05800000000000005,2.7875621022318757,5.115015e-05,8.525916e-05,1e-07,0.25,-1.7574983,-1.7341266,3.153091,-11.605269,10.919784,0.08959277,0.113634236,0.14082907438955147,0.14665286404416764,0.78525186,1.105088,True,0.4452245515358989
HSPA12A,0.9404,0.059599999999999986,2.7586495854431625,3.8035992e-06,1.8371971e-05,1e-07,0.25,-1.7569016,-1.8091507,2.536953,-10.465288,6.9013433,0.0065316325,0.031219937,0.01533219761499149,0.03485162180814356,0.0611559,0.32141724,True,0.44069653819936727
PTPN21,0.9394,0.06059999999999999,2.740946326146231,3.6296303e-06,1.2457094e-05,1e-07,0.25,-1.7530953,-1.6989212,2.7651298,-11.335422,7.938013,0.0045893053,0.012952525,0.018171493469619545,0.024499654934437558,0.035110466,0.1300871,True,0.43790053118221417
MAP3K9,0.944,0.05600000000000005,2.8247743074321585,3.680641e-06,6.1814426e-06,1e-07,0.25,-1.7379267,-1.7162714,3.1569388,-11.199296,9.712735,0.0066951155,0.007497579,0.024985803520726876,0.019668737060041408,0.053490996,0.07322999,True,0.45098375448857453
SNAI1,0.9418,0.05820000000000003,2.7839074218687356,1.0440641e-05,3.1587002e-05,1e-07,0.25,-1.7374629,-1.8706756,2.7646372,-9.676314,7.474924,0.029481806,0.05585447,0.07325383304940379,0.08661145617667322,0.23941901,0.6051321,True,0.444654788842031
CCNF,0.942,0.05800000000000005,2.7875621022318757,5.0913923e-06,1.5369993e-05,1e-07,0.25,-1.7332076,-1.6401219,2.7576978,-12.483179,8.5668545,0.008610313,0.014983372,0.024417944349801265,0.023119392684610086,0.07630443,0.14704742,True,0.4452245515358989
DEFA5,0.9524,0.047599999999999976,2.996152153791112,6.712304e-05,5.2215673e-05,1e-07,0.25,-1.7319231,-1.9191928,5.276897,-16.899881,20.16543,0.045956306,0.017870704,0.0159000567859171,0.010351966873706002,0.42376074,0.1793439,True,0.47656386440707454
INVS,0.9461999999999999,0.05380000000000007,2.867180320724309,5.356138e-06,2.1941256e-05,1e-07,0.25,-1.7317086,-1.9060087,2.1404917,-7.7195044,6.732045,0.010696854,0.029290227,0.030096536059057374,0.031400966183574915,0.104690135,0.3087053,True,0.45745500716913323
RAB3B,0.9434,0.056599999999999984,2.813481219562552,2.6690552e-06,3.9616857e-06,1e-07,0.25,-1.7290165,-1.9018965,3.4962094,-11.997348,10.979071,0.0049728574,0.007922659,0.011925042589437825,0.033816425120772965,0.041091792,0.06924752,True,0.44924402052994616
ARHGAP4,0.9476,0.0524,2.8950257006709337,1.8680508e-05,7.590074e-05,1e-07,0.25,-1.7288901,-1.8797569,2.1368084,-7.423745,6.6497107,0.03141885,0.11655041,0.0636002271436684,0.12353347135955771,0.3290624,1.2361224,True,0.46165242355687564
LIME1,0.9456,0.054400000000000004,2.8554553195417203,9.493908e-06,2.0342717e-05,1e-07,0.25,-1.7241606,-1.7060413,4.480643,-11.49574,11.069777,0.015537369,0.033463918,0.03520726859738787,0.04623878536922008,0.14350915,0.34183413,True,0.45567536898866867
MUC1,0.9394,0.06059999999999999,2.740946326146231,7.49429e-05,0.00020584311,1e-07,0.25,-1.7219082,-1.6995602,2.745407,-9.800224,9.279394,0.10431722,0.19652559,0.1783077796706418,0.20565907522429144,0.9951411,1.8932213,True,0.43790053118221417
RPTOR,0.9430000000000001,0.05699999999999994,2.8060148499647815,7.2743946e-06,2.6165491e-05,1e-07,0.25,-1.7137179,-1.8064642,1.6829047,-6.689699,4.1903496,0.011345851,0.040712453,0.039750141964792755,0.050379572118702455,0.09685284,0.42059684,True,0.44808996508297716
CPA6,0.9470000000000001,0.052999999999999936,2.8830070015143923,3.960284e-06,2.4526153e-05,1e-07,0.25,-1.7020812,-1.6842289,3.7164814,-12.0555525,9.758342,0.0057088523,0.022865124,0.017035775127768323,0.024844720496894426,0.049685445,0.23575942,True,0.45984569710856943
NARF,0.9406000000000001,0.0593999999999999,2.762223585423708,3.9188395e-05,0.0001600634,1e-07,0.25,-1.7018957,-1.8033719,1.4877144,-6.1212406,3.3636246,0.07107964,0.24578011,0.17092561044860885,0.24948240165631322,0.649859,2.665819,True,0.44125882921334436
KLF2,0.9434,0.056599999999999984,2.813481219562552,3.0745075e-05,9.0818045e-05,1e-07,0.25,-1.701164,-1.7576804,2.4078045,-10.356966,6.441779,0.065921,0.13585775,0.10902896081771728,0.15804002760524416,0.6196883,1.3186501,True,0.44924402052994616
SLC9A2,0.9476,0.0524,2.8950257006709337,7.328706e-06,2.6847982e-05,1e-07,0.25,-1.6997294,-1.760817,2.7944975,-11.306707,8.806538,0.01567686,0.035854433,0.05053946621237936,0.060731538992408386,0.13931023,0.36113545,True,0.46165242355687564
CDHR3,0.9460000000000001,0.05399999999999994,2.863258347873262,6.219886e-06,2.6029527e-05,1e-07,0.25,-1.6996334,-1.8922405,2.3057857,-8.376006,7.1412506,0.0142961405,0.036166176,0.04088586030664398,0.03726708074534161,0.13392976,0.38709432,True,0.4568605356001033
LGR6,0.9494,0.05059999999999998,2.931878442728327,4.563539e-06,2.0454389e-05,1e-07,0.25,-1.6989164,-1.8847327,2.7455432,-10.207648,7.859989,0.009115601,0.031685825,0.025553662691652487,0.03726708074534161,0.08386554,0.3178384,True,0.4671459602722071
USP15,0.9411999999999999,0.058800000000000074,2.7730136425053464,2.661784e-05,8.935092e-05,1e-07,0.25,-1.6980598,-1.6968775,1.1448798,-5.3400936,2.620905,0.044519868,0.14497888,0.1209540034071551,0.20358868184955026,0.4027288,1.4783671,True,0.4429520062145894
SCEL,0.9416,0.05840000000000001,2.780264505499244,4.568109e-06,4.0827176e-06,1e-07,0.25,-1.6931238,-1.8864803,4.456322,-15.75462,14.287703,0.011740088,0.008418959,0.02214650766609882,0.028640441683919972,0.098599926,0.07262471,True,0.4440861152913382
TCTA,0.9466,0.0534,2.8750656948042224,1.9791203e-05,9.061523e-05,1e-07,0.25,-1.692376,-1.8655844,1.7113098,-6.8640594,4.2096796,0.030977027,0.14111225,0.0891538898353209,0.15355417529330492,0.28975958,1.5000472,True,0.4586477727155367
NRP2,0.9414,0.058599999999999985,2.776633272358103,7.795516e-06,2.0949941e-05,1e-07,0.25,-1.6910969,-1.7764044,2.6468859,-9.71605,7.2682257,0.016404787,0.022325862,0.03804656445201592,0.03243616287094551,0.14135309,0.22577047,True,0.4435185235150776
F3,0.9422,0.05779999999999996,2.791228628190702,2.884918e-05,8.152735e-05,1e-07,0.25,-1.6889697,-1.6768913,2.8966134,-11.04163,9.229397,0.05399217,0.10672269,0.10164679159568434,0.1411318150448578,0.48585168,0.9644142,True,0.44579541081269625
NFATC2,0.9446,0.055400000000000005,2.8361817937898715,6.453803e-06,2.5456524e-05,1e-07,0.25,-1.6887507,-1.8148375,2.315413,-8.687816,6.3582096,0.014958537,0.033725258,0.0420215786484952,0.03968253968253966,0.13161373,0.34365055,True,0.45273406485828604
CIT,0.944,0.05600000000000005,2.8247743074321585,9.38244e-06,3.1472628e-05,1e-07,0.25,-1.6848396,-1.6401043,3.1153138,-12.568156,11.183196,0.012599857,0.024886029,0.03577512776831348,0.036231884057971016,0.11638472,0.24152386,True,0.45098375448857453
FLVCR2,0.9408000000000001,0.05919999999999992,2.7658088769647513,1.5752498e-06,6.985454e-06,1e-07,0.25,-1.6836674,-1.684247,3.0556443,-12.555132,10.2716875,0.001996254,0.0074991668,0.007950028392958549,0.010697032436162868,0.017477445,0.07669009,True,0.4418221661912468
